video_id,trending_date,title,channel_title,category_id,publish_date,time_frame,published_day_of_week,publish_country,views,likes,dislikes,comment_count
DM-ni_LSOFE,17.15.11,"ELDERS REACT TO iPHONE X (Facial Recognition, Animojis)",FBE,24,10-11-17,23:00 to 23:59,Friday,GB,2255529,48000,2970,8507
069D0NmW39o,17.15.11,"Wildest Superstar distractions: WWE Top 10, Nov. 11, 2017",WWE,17,11-11-17,15:00 to 15:59,Saturday,CA,1155622,16060,883,1018
c-3JxzN2u34,17.15.11,Lin-Manuel Miranda's next act: Helping rebuild Puerto Rico,CBS Sunday Morning,25,12-11-17,15:00 to 15:59,Sunday,GB,9892,250,7,19
qooQd8AA7_M,17.15.11,"Camila Cabello, Daddy Yankee - Havana (Remix - Audio)",CamilaCabelloVEVO,10,12-11-17,5:00 to 5:59,Sunday,AU,5626588,408618,6121,28196
9KIP-Ncp2jU,17.15.11,Bill Gates bought land in Arizona to build tech city,12 News,22,11-11-17,1:00 to 1:59,Saturday,GB,85643,170,45,0
KODzih-pYlU,17.15.11,BLIND(folded) CAKE DECORATING CONTEST (with Molly Burke) // Grace Helbig,Grace Helbig,22,11-11-17,18:00 to 18:59,Saturday,BR,212310,7589,227,463
w0XYVssCKjw,17.15.11,JaVale McGee's Parking Lot Chronicles: Episode 3,Kevin Durant,17,11-11-17,20:00 to 20:59,Saturday,IN,180284,6073,125,512
9xSx-5tmq44,17.15.11,Daddy's Home 2 - Movie Review,Jeremy Jahns,24,11-11-17,6:00 to 6:59,Saturday,AU,301423,8409,349,952
1cgK-BIrXes,17.15.11,#VeteransDay: Thank You for Everything,YouTube Spotlight,24,10-11-17,15:00 to 15:59,Friday,GB,835573,27068,2021,5165
ujyTQNNjjDU,17.15.11,G-Eazy - The Plan (Official Video),GEazyMusicVEVO,10,10-11-17,5:00 to 5:59,Friday,BR,3686343,130373,3628,6694
4v0nOAzcG2A,17.15.11,The Super Google Pixel 2 Camera Upgrade!,Jonathan Morrison,28,11-11-17,15:00 to 15:59,Saturday,JP,297840,10429,378,990
8mhTWqWlQzU,17.15.11,Wearing Online Dollar Store Makeup For A Week,Safiya Nygaard,22,11-11-17,1:00 to 1:59,Saturday,AU,2922523,119348,1161,6736
6340tX9M_eM,17.15.11,Batman: Gotham by Gaslight - Exclusive Trailer (2018),IGN,24,10-11-17,19:00 to 19:59,Friday,AU,595415,8795,450,1022
t4YAyT4ihIQ,17.15.11,Getting My Driver's License | Lele Pons,Lele Pons,23,10-11-17,18:00 to 18:59,Friday,JP,3643894,125205,8702,5687
L_5_slz4ke4,17.15.11,Some NFL players call for an end to Thursday night football after 8 players were injured last week,ABC News,25,12-11-17,20:00 to 20:59,Sunday,US,9833,73,21,62
Jw1Y-zhQURU,17.15.11,John Lewis Christmas Ad 2017 - #MozTheMonster,John Lewis,26,10-11-17,7:00 to 7:59,Friday,US,7563254,58209,10859,7120
_Iz83-Cmt6A,17.15.11,Little Big Town with Jimmy Webb - Wichita Lineman (Live from the CMA Awards),CMAVEVO,10,09-11-17,22:00 to 22:59,Thursday,AU,54341,487,67,64
lY_0mkYDZDU,17.15.11,Foster The People - Sit Next to Me (Official Video),fosterthepeopleVEVO,10,10-11-17,17:00 to 17:59,Friday,US,357078,19783,610,1732
ObIQ0s02UHg,17.15.11,Jason Derulo - Tip Toe feat. French Montana (Official Lyric Video),Jason Derulo,10,10-11-17,14:00 to 14:59,Friday,GB,1888789,44007,1997,1794
AJYb0Yom5UQ,17.15.11,Howard Stern: George Takei Talks About Harvey Weinstein and Sexually Assault,cocheusadoooo,23,17-10-17,20:00 to 20:59,Tuesday,CA,168446,374,48,191
k8NxqyGcZA4,17.15.11,Rosie OÃ¢â‚¬â„¢Donnell On Donald TrumpÃ¢â‚¬â„¢s Hostility Toward Her | WWHL,Watch What Happens Live with Andy Cohen,24,10-11-17,12:00 to 12:59,Friday,CA,263656,2556,5584,2377
gLswXiRLdkA,17.15.11,A VERY #EXTRA EBAY SHOPPING HAUL!,Amber Scholl,26,11-11-17,2:00 to 2:59,Saturday,IN,515525,24115,1249,1860
2Vv-BfVoq4g,17.15.11,Ed Sheeran - Perfect (Official Music Video),Ed Sheeran,10,09-11-17,11:00 to 11:59,Thursday,JP,39082222,1721383,23137,90352
i4YQRLQVixM,17.15.11,How Bkav tricked iPhone X's Face ID with a mask,Bkav Corp,28,10-11-17,7:00 to 7:59,Friday,CA,1080230,2540,887,1040
YlvCVbfS9M0,17.15.11,Alan Walker - All Falls Down (Behind The Scenes),Alan Walker,10,11-11-17,15:00 to 15:59,Saturday,BR,873362,36365,594,2630
MyEqfBkzESU,17.15.11,EXTREME GOLDEN TAN TRANSFORMATION,John Maclean,26,10-11-17,20:00 to 20:59,Friday,AU,366892,9052,2993,3088
Fyyua5JzD9w,17.15.11,Baby loves Jeopardy!,Daelric,22,10-11-17,17:00 to 17:59,Friday,JP,48372,382,11,29
pa_oUisZZy0,17.15.11,Mark Ruffalo Reads Hilarious Thirst Tweets,BuzzFeed Celeb,22,11-11-17,0:00 to 0:59,Saturday,AU,216766,7108,95,319
cccyOn99s4Y,17.15.11,Reacting to Running a Half Marathon | MEGANBYTES EP. 101,MeganBatoon,24,10-11-17,23:00 to 23:59,Friday,GB,81086,3085,150,250
9Th4qTv-4jE,17.15.11,dapulse is now monday.com. And there's a good reason why.,"monday.com, formerly dapulse",28,13-11-17,8:00 to 8:59,Monday,AU,3931,17,0,2
arJ5h2TY3I4,17.15.11,FANTASY (feat. Amber Liu) by SUPERFRUIT,SUPERFRUIT,24,10-11-17,17:00 to 17:59,Friday,AU,1072970,102199,1469,8943
UFYCTJlayS4,17.15.11,Top 10 iPhone Apps for Productivity & Content Creation,Sara Dietschy,1,11-11-17,3:00 to 3:59,Saturday,US,56372,2332,191,261
-2RVw2_QyxQ,17.15.11,2017 Champions Showdown: Day 3,Saint Louis Chess Club,27,12-11-17,2:00 to 2:59,Sunday,CA,69786,453,26,19
e4FApt6z55c,17.15.11,Kimbra - Top of the World (Official Music Video),kimbramusic,10,10-11-17,15:00 to 15:59,Friday,BR,204298,9321,386,993
uTH--XRCGxM,17.15.11,5 Strange Things That Happened to Stranger ThingsÃ¢â‚¬â„¢ Joe Keery on His GQ Photo Shoot,GQ,24,10-11-17,17:00 to 17:59,Friday,IN,101233,3128,51,93
2XK4omx9uMU,17.15.11,Camila Cabello COMPLETELY NAILS 'Finish The Lyric',Capital FM,10,10-11-17,14:00 to 14:59,Friday,AU,1126501,48219,444,1083
gEHCXl4J9Qo,17.15.11,Taylor Swift - Ã¢â‚¬Å“New YearÃ¢â‚¬â„¢s DayÃ¢â‚¬Â Fan Performance,ABC Television Network,24,10-11-17,2:00 to 2:59,Friday,GB,2498463,75023,1925,3483
RkHuWjiR-LM,17.15.11,Neck Deep - Parachute (Official Music Video),Hopeless Records,10,10-11-17,18:00 to 18:59,Friday,BR,224608,14843,180,1004
#NAME?,17.15.11,Animal Adventure Park Giraffe Cam,Animal Adventure Park,15,12-11-17,0:00 to 0:59,Sunday,CA,45965,2284,35,17
xfmipNU4Odc,17.15.11,Edna's registered owner thought she was dead for 2 years!!!,Hope For Paws - Official Rescue Channel,15,10-11-17,18:00 to 18:59,Friday,BR,317304,17023,84,939
fNtLIcyjsnI,17.15.11,"Game Night Official Trailer #1 (2018) Rachel McAdams, Jason Bateman Comedy Movie HD",Zero Media,1,09-11-17,17:00 to 17:59,Thursday,US,1996082,18992,1049,1322
abGCYPCk294,17.15.11,"Justice League Reactions, Should Disney Buy Netflix - The John Campea Show",John Campea,24,11-11-17,17:00 to 17:59,Saturday,US,44939,1576,110,1021
OKoL852K9uA,17.15.11,ICE PRIMER? DOES IT WORK?!,mayratouchofglam,26,11-11-17,5:00 to 5:59,Saturday,CA,118316,3823,294,404
b4vTZx_AtHk,17.15.11,How To Dry a Shirt in 30 Seconds,HowToBasic,26,09-11-17,18:00 to 18:59,Thursday,IN,2244971,101831,12677,11863
kOnQocd799Y,17.15.11,Everything Wrong With Baby Driver In 14 Minutes Or Less,CinemaSins,1,09-11-17,17:00 to 17:59,Thursday,US,2844271,60500,3667,8122
wJYE0sFOteE,17.15.11,Inside the Cheese-Aging Caves 30 Feet Under Brooklyn | I Got a Guy | Bon AppÃƒÂ©tit,Bon AppÃƒÂ©tit,26,10-11-17,16:00 to 16:59,Friday,AU,99019,2404,40,135
jp9hK-jY6yY,17.15.11,When Someone Has A Crush on You | Lilly Singh,IISuperwomanII,23,09-11-17,22:00 to 22:59,Thursday,JP,3591699,212004,3528,20418
DIU3xPdhCBI,17.15.11,Sam Smith surprises brides at their wedding! (At The BBC),BBC Music,10,09-11-17,22:00 to 22:59,Thursday,CA,1137392,26180,992,1055
viyRD5z6ilQ,17.15.11,Luke Bryan - O Holy Night (Audio),LukeBryanVEVO,10,10-11-17,5:00 to 5:59,Friday,GB,147193,5405,151,395
QFfEtKvXMAs,17.15.11,Niall Horan - Too Much To Ask (Acoustic),NiallHoranVEVO,10,10-11-17,17:00 to 17:59,Friday,JP,482334,55001,184,3027
x9mh-SwSKas,17.15.11,Surprise After Surprise | October Vlog,clothesencounters,26,10-11-17,18:00 to 18:59,Friday,BR,269509,10801,158,653
g5c1bk8weaQ,17.15.11,FIRST TIME IM DOING THIS! TALKS WITH LIZA.,Liza Koshy,23,10-11-17,3:00 to 3:59,Friday,AU,3741812,314872,2647,12114
fCTKDn3Q8xQ,17.15.11,Idiot's Guide to Japanese Squat Toilets,Rachel and Jun,22,09-11-17,11:00 to 11:59,Thursday,GB,1185773,45513,1378,4794
xg9ebVTL9yE,17.15.11,Empire Of The Sun - Way To Go,empireofthesunvevo,10,10-11-17,5:00 to 5:59,Friday,CA,178313,9072,98,656
fbHbTBP_u7U,17.15.11,NF - Let You Down,NFVEVO,10,09-11-17,5:00 to 5:59,Thursday,BR,2185367,96850,1130,8216
uiA4B5Y63IQ,17.15.11,THE SHAPE OF WATER - Final Trailer,FoxSearchlight,1,09-11-17,22:00 to 22:59,Thursday,CA,366814,4099,172,449
QOksZ8VogRw,17.15.11,Bastille - World Gone Mad (from Bright: The Album) [Official Music Video],Atlantic Records,10,09-11-17,17:00 to 17:59,Thursday,IN,797436,29425,585,1497
Ja_GMU7-sjs,17.15.11,Google Pixelbook: $1000 of Weird!,Marques Brownlee,28,09-11-17,21:00 to 21:59,Thursday,US,1646057,53901,1566,5963
9oFP-pOMNwE,17.15.11,H&M Holiday 2017 starring Nicki Minaj Ã¢â‚¬â€œ official teaser,H&M,24,09-11-17,8:00 to 8:59,Thursday,GB,271685,3330,854,0
ttf_EzEkxBk,17.15.11,"Roy Halladay Plane Crash Video, Witnesses Say He Was Showboating | TMZ Sports",TMZSports,17,08-11-17,17:00 to 17:59,Wednesday,JP,3505996,5934,3400,5162
Eg_kW5fw6qU,17.15.11,Could Anastasia Become A Disney Princess?,SuperCarlinBrothers,22,09-11-17,23:00 to 23:59,Thursday,JP,194946,9278,137,2803
_dhneCO4YEE,17.15.11,"Russian Bots and Trolls | November 8, 2017 Act 2 | Full Frontal on TBS",Full Frontal with Samantha Bee,22,09-11-17,7:00 to 7:59,Thursday,JP,392482,5659,2432,1311
J_QGZspO4gg,17.15.11,Sia - Snowman,SiaVEVO,10,09-11-17,15:00 to 15:59,Thursday,BR,1882868,88072,1219,6083
ozkqm2ifMw8,17.15.11,2CELLOS - Cinema Paradiso [OFFICIAL VIDEO],2CELLOS,10,10-11-17,13:00 to 13:59,Friday,BR,226317,11702,125,471
RYs08kX3Ih4,17.15.11,SECRETS REVEALED! HOW I LAY MY LACE WIGS! | AALIYAHJAY,MsAaliyahJay,26,10-11-17,1:00 to 1:59,Friday,IN,232083,14766,408,1107
PkRBTF6nt4E,17.15.11,Tesla's biggest problem is one nobody saw coming,Business Insider,25,10-11-17,13:00 to 13:59,Friday,BR,144694,1012,588,288
Rq9-mW6HgQE,17.15.11,Sean Astin Knew Nothing About 'Lord Of The Rings' Once Upon A Time,The Late Show with Stephen Colbert,24,09-11-17,8:00 to 8:59,Thursday,BR,908489,12261,339,1600
LMCuKltaY3M,17.15.11,Elbow - Golden Slumbers (John Lewis Advert 2017),ElbowVEVO,10,10-11-17,8:00 to 8:59,Friday,CA,180606,2400,159,239
EYkEshCOhEU,17.15.11,The Ultimate Red Lip Look | Nicole Guerriero,Nicole Guerriero,22,10-11-17,0:00 to 0:59,Friday,IN,308352,15765,399,984
6nJw-jPQYVI,17.15.11,A Day in The Life of David Letterman,Late Show with David Letterman,24,21-05-15,7:00 to 7:59,Thursday,GB,193832,1351,25,128
1Wk8ZRgXQnY,17.15.11,Andy Grammer - The Good Parts (Official Audio),Andy Grammer,10,09-11-17,22:00 to 22:59,Thursday,IN,41251,1561,29,96
tOFkFZbPdnQ,17.15.11,Typical audience reaction to a bass solo...,Danny Sapko,10,09-11-17,0:00 to 0:59,Thursday,AU,524911,7822,185,403
qEEtzzi1EII,17.15.11,Birthdays - Simon's Cat | GUIDE TO,Simon's Cat,15,09-11-17,13:00 to 13:59,Thursday,IN,467804,19962,268,953
RQDphL2MVlM,17.15.11,Everything I Wore This Week! Outfit Diary 1,Dina Tokio,26,10-11-17,22:00 to 22:59,Friday,US,77302,3756,123,222
cYw-oyJ7AEY,17.15.11,"Pitbull, Stereotypes - Jungle (Lyric Video) ft. E-40, Abraham Mateo",PitbullVEVO,10,10-11-17,8:00 to 8:59,Friday,GB,304700,12347,577,756
8l_e6bx8UG8,17.15.11,Remy Ma - Wake Me Up (Audio) ft. Lil' Kim,RemyMaVEVO,10,08-11-17,17:00 to 17:59,Wednesday,AU,1440724,36686,6598,9637
_qSW96a2aKY,17.15.11,Keith Urban - Female (Official Audio),Keith Urban,24,08-11-17,5:00 to 5:59,Wednesday,JP,878560,12961,1468,1788
2VP846QcA_4,17.15.11,I Trained To Become Batman Ã°Å¸Â¦â€¡ (Justice League),Michelle Khare,24,09-11-17,11:00 to 11:59,Thursday,US,155533,4621,233,451
lsfzA7sWlOM,17.15.11,L.A. Noire - Nintendo Switch Trailer,Nintendo,20,09-11-17,19:00 to 19:59,Thursday,IN,161231,7803,169,1479
X7flefV8tec,17.15.11,"President Bill Clinton On Dictators, Democracy, & Why We Need Immigrants More Than Ever",Team Coco,24,09-11-17,2:00 to 2:59,Thursday,JP,379918,4472,4507,2066
l7je4VAUvjA,17.15.11,World's First Engagement Ring Phone Case,Caters Clips,25,10-11-17,8:00 to 8:59,Friday,GB,90454,211,65,59
eHIY3HNNqzM,17.15.11,The Script - Arms Open (Acoustic) [Audio],TheScriptVEVO,10,10-11-17,8:00 to 8:59,Friday,US,157037,7800,96,326
5gFpcEKayz4,17.15.11,MÃƒËœ - When I Was Young (Official Video),MOMOMOYOUTHVEVO,10,09-11-17,9:00 to 9:59,Thursday,AU,895507,38734,550,1270
r96KpNTcog4,17.15.11,THE MOMENTS BETWEEN THE MONTAGE | Chris & Jack,Chris and Jack,23,09-11-17,14:00 to 14:59,Thursday,JP,134372,7979,80,310
6Detw08jRhs,17.15.11,MDNA SKIN: Express Yourself,MDNA SKIN,22,09-11-17,18:00 to 18:59,Thursday,CA,55901,477,132,105
_CJN_ryETIY,17.15.11,Harry Styles canta Sign Of The Times a X Factor Italia - Live Show 3,X Factor Italia,24,09-11-17,23:00 to 23:59,Thursday,GB,207678,10372,69,554
8-Cjsnq8kVU,17.16.11,DeadpoolÃ¢â‚¬â„¢s Ã¢â‚¬Å“Wet on WetÃ¢â‚¬Â Teaser,20th Century Fox,1,15-11-17,14:00 to 14:59,Wednesday,JP,3979891,151850,2378,8079
hpapqEeb36k,17.16.11,Pumpkin Pie - You Suck at Cooking (episode 68),You Suck At Cooking,26,15-11-17,14:00 to 14:59,Wednesday,US,387902,24442,414,1346
cmoknv58jjE,17.16.11,FLIPPING OVER SUPERCAR! *GONE VERY WRONG*,Tanner Braungardt,22,14-11-17,21:00 to 21:59,Tuesday,IN,1803724,57470,5261,7483
sottGW1p5os,17.16.11,P!nk Carpool Karaoke,The Late Late Show with James Corden,24,15-11-17,6:00 to 6:59,Wednesday,US,3621389,141681,1289,8127
cxMvzK2OQTw,17.16.11,Cards Against Humanity Saves America,Cards Against Humanity,23,14-11-17,16:00 to 16:59,Tuesday,IN,1012513,20036,6510,5153
EEIP1YpFXrE,17.16.11,Our First Date,iHasCupquake,20,15-11-17,20:00 to 20:59,Wednesday,CA,224426,17784,225,2762
YvfYK0EEhK4,17.16.11,Brent Pella - Why You Shouldn't Fly on Spirit Airlines,Brent Pella,23,14-11-17,15:00 to 15:59,Tuesday,CA,1147169,31832,1902,1498
dUMH6DVYskc,17.16.11,Ten-Year-Old's Face Unlocks Face ID on His Mom's iPhone X,Attaullah Malik,28,14-11-17,12:00 to 12:59,Tuesday,JP,1362421,8970,4131,3857
pgjRX9oGF7g,17.16.11,Justice League - Movie Review,Jeremy Jahns,24,15-11-17,7:00 to 7:59,Wednesday,GB,593969,24672,735,5173
bAkEd8r7Nnw,17.16.11,Slow Mo Katana Sword - 4K - The Slow Mo Guys,The Slow Mo Guys,24,14-11-17,18:00 to 18:59,Tuesday,US,2916453,93039,1765,6493
_BVAJ3PXZ1k,17.16.11,The all-American fruit you've probably never heard of,Vox,25,15-11-17,11:00 to 11:59,Wednesday,GB,533940,12633,597,1828
8hKbIhrb1WU,17.16.11,Kim Kardashian Lets Gender of Third Child Slip,TheEllenShow,24,15-11-17,14:00 to 14:59,Wednesday,US,1559003,29898,884,1838
ItYOdWRo0JY,17.16.11,Selling My iPhone X To a Machine at Walmart,TechSmartt,28,14-11-17,0:00 to 0:59,Tuesday,CA,2900560,37329,34908,10768
RTaDvKMtUeA,17.16.11,Larry David Outtakes Ã¢â‚¬â€œ Mean Tweets About Jimmy Kimmel,Jimmy Kimmel Live,24,15-11-17,5:00 to 5:59,Wednesday,IN,760341,13283,317,433
5530I_pYjbo,17.16.11,How I Trained My Cats,JunsKitchen,26,14-11-17,12:00 to 12:59,Tuesday,JP,1961066,142740,773,8471
jG1JY0rt2Os,17.16.11,Fall Out Boy - HOLD ME TIGHT OR DONÃ¢â‚¬â„¢T,FallOutBoyVEVO,10,15-11-17,5:00 to 5:59,Wednesday,CA,1258937,114661,2509,11298
RrhSJzM8NLE,17.16.11,alt-J - Pleader (Official Video),alt-J,10,15-11-17,13:00 to 13:59,Wednesday,CA,133212,6260,202,528
xL_qpDkF5A8,17.16.11,American Crime Story Season 2: The Assassination of Gianni Versace Trailer (HD),TV Promos,24,15-11-17,1:00 to 1:59,Wednesday,US,235655,2665,109,336
0gwkMY-mzUQ,17.16.11,Demi Lovato & Luis Fonsi - Echame La Culpa (Teaser),Demi Lovato,24,15-11-17,20:00 to 20:59,Wednesday,JP,208117,21334,255,1229
UwdLlnPaRAU,17.16.11,Tony Hawk Answers Skateboarding Questions From Twitter | Tech Support | WIRED,WIRED,17,15-11-17,17:00 to 17:59,Wednesday,IN,229515,9435,90,759
ve3oQBjcAGI,17.16.11,Everything Wrong With Wonder Woman In 14 Minutes Or Less,CinemaSins,1,14-11-17,17:00 to 17:59,Tuesday,CA,1496471,43974,2045,9442
C4YNcqNF4hg,17.16.11,Joe Keery Talks About His Famous Hair,Late Night with Seth Meyers,23,15-11-17,12:00 to 12:59,Wednesday,AU,211596,3802,78,232
gjXrm2Q-te4,17.16.11,Jimmy Fallon Pays Tribute to His Mother Gloria,The Tonight Show Starring Jimmy Fallon,23,14-11-17,4:00 to 4:59,Tuesday,US,2223948,76806,1169,4176
kgaO45SyaO4,17.16.11,The New SpotMini,BostonDynamics,28,13-11-17,20:00 to 20:59,Monday,CA,5531707,72727,3362,14816
k1cA-Wh3Tc0,17.16.11,Peephole Reverser? | 9 Pointless Tech Gadgets!,Matthias,28,15-11-17,0:00 to 0:59,Wednesday,BR,623803,17286,511,6126
9SK1I0V6U5c,17.16.11,Lie Detector | Anwar Jibawi,Anwar Jibawi,23,14-11-17,18:00 to 18:59,Tuesday,JP,1610930,85208,916,5001
Mn-3c6of8t8,17.16.11,How to be an Aquarius,Sailor J,24,15-11-17,13:00 to 13:59,Wednesday,CA,42571,3557,147,693
eQVhAN7-IAw,17.16.11,The Making of a Song: Ã¢â‚¬Å“DelicateÃ¢â‚¬Â Ã¢â‚¬â€œ watch more on Taylor Swift NOW,Taylor Swift,10,15-11-17,3:00 to 3:59,Wednesday,BR,507753,35595,483,2176
TN5jzDgORqQ,17.16.11,KUWTK | Kris Jenner Brings Her Personal Scribe to Lunch | E!,E! Entertainment,24,15-11-17,15:00 to 15:59,Wednesday,AU,237107,2207,138,261
9Ca8zWJOlFQ,17.16.11,Apple iPhone X Review: The Best Yet!,Marques Brownlee,28,15-11-17,2:00 to 2:59,Wednesday,IN,1825705,77531,4156,12025
CtBca6H6Teg,17.16.11,Honest Trailers - Batman Forever,Screen Junkies,1,14-11-17,18:00 to 18:59,Tuesday,BR,1251180,32186,455,4166
mcqWcLDUeag,17.16.11,Kim Kardashian Explains Her Family's Rumor Control Rule,Movie Munchies,24,15-11-17,10:00 to 10:59,Wednesday,IN,79863,259,131,47
4SANXNco_y4,17.16.11,Dashboard Confessional: We Fight (Official Audio),Fueled By Ramen,10,15-11-17,17:00 to 17:59,Wednesday,GB,50934,2793,104,295
#NAME?,17.16.11,24 Facts about Koalas - mental_floss List Show Ep. 522,Mental Floss,27,15-11-17,16:00 to 16:59,Wednesday,JP,21740,979,5,93
pcWKpGzhgq4,17.16.11,Jason Momoa Shows Off His Aquaman Quindent | The Graham Norton Show,The Graham Norton Show,24,14-11-17,12:00 to 12:59,Tuesday,GB,574778,7517,154,515
L3br0klRqF4,17.16.11,Watch live: Sessions testifies to the House Judiciary Committee,Washington Post,25,14-11-17,21:00 to 21:59,Tuesday,IN,153220,660,320,479
oRF2-ZloSqg,17.16.11,"AJ Styles & Daniel Bryan warn Brock Lesnar about what awaits him: SmackDown LIVE, Nov. 14, 2017",WWE,17,15-11-17,2:00 to 2:59,Wednesday,BR,845763,17929,502,2325
g0K5QoEj7FQ,17.16.11,Does Gwen Stefani Know If Blake Shelton Is People's Sexiest Man Alive? | Access Hollywood,Access Hollywood,24,14-11-17,22:00 to 22:59,Tuesday,US,42769,175,117,100
lzgQrHFDNLE,17.16.11,What Does A Cochlear Implant Sound Like?,SciShow,27,14-11-17,22:00 to 22:59,Tuesday,BR,177648,6932,786,697
qDAxDcjgn-8,17.16.11,Taylor Swift - Reputation ALBUM REVIEW,theneedledrop,10,14-11-17,23:00 to 23:59,Tuesday,US,225337,9576,587,2282
0ANDjPQPS_Q,17.16.11,Ã¢â„¢Â¡ SILVER PLAYBUTTON UNBOXING (and making it cute) Ã¢â„¢Â¡,Pixielocks,26,15-11-17,15:00 to 15:59,Wednesday,CA,17901,2325,50,429
p2EY93WfBQk,17.16.11,Is the Morphe 3502 Palette Worth the Hype? | Jackie Aina,Jackie Aina,26,14-11-17,21:00 to 21:59,Tuesday,BR,290124,23472,483,2308
4ftGS_6i7mM,17.16.11,Bill Belichick Addresses the Midshipmen | A SEASON WITH NAVY FOOTBALL | SHOWTIME,SHOWTIME Sports,17,15-11-17,16:00 to 16:59,Wednesday,BR,15232,84,11,20
9kF9xY74h-E,17.16.11,Spilling Tea About Each Other!!,Dolan Twins,23,14-11-17,21:00 to 21:59,Tuesday,CA,1291560,152975,650,8490
vZzIS17HexE,17.16.11,Taylor Swift Instagram Story - Target 11/14/17,reputationswift,24,15-11-17,3:00 to 3:59,Wednesday,IN,28895,309,81,76
Y9nDagqKL7Q,17.16.11,venting online about a hard part in a video game,ProZD,1,13-11-17,20:00 to 20:59,Monday,JP,520049,28187,452,1607
upEIZAihcwo,17.16.11,Devin Booker has words with Lakers assistant Jesse Mermuys,NBA Highlights Ã‚Â· YouTube,17,15-11-17,17:00 to 17:59,Wednesday,CA,10838,7,42,10
KJ12FVmumeA,17.16.11,Stephen A. Smith: Jay Cutler is a 'disease' | First Take | ESPN,ESPN,17,14-11-17,16:00 to 16:59,Tuesday,US,281868,1546,245,885
2kyS6SvSYSE,17.16.11,WE WANT TO TALK ABOUT OUR MARRIAGE,CaseyNeistat,22,13-11-17,17:00 to 17:59,Monday,AU,2325233,91111,7543,21450
815lSYphlbw,17.16.11,Japanese Food Tour with Frank Pinello and Sakura Yagi | Sean in the Wild,First We Feast,26,14-11-17,16:00 to 16:59,Tuesday,US,196434,6305,88,762
DbJ2s_g1oDc,17.16.11,10 LIFE HACKS YOU NEED TO KNOW with TEENS (REACT),REACT,24,13-11-17,20:00 to 20:59,Monday,AU,936075,21642,1202,2877
Jidk0O6uu-0,17.16.11,Granulated Sugar From Honey,Cody'sLab Backup,22,15-11-17,7:00 to 7:59,Wednesday,BR,52607,3835,32,351
E_86MEdNsAI,17.16.11,DISNEY SENT MICKEY MOUSE TO MY HOUSE!,Brian Hull,24,14-11-17,19:00 to 19:59,Tuesday,BR,91701,5930,70,743
64IIfxDrhJY,17.16.11,Titanic (2017) - Dolby Vision Trailer,Paramount Pictures,1,15-11-17,13:00 to 13:59,Wednesday,JP,17129,455,18,101
1ZAPwfrtAFY,17.16.11,The Trump Presidency: Last Week Tonight with John Oliver (HBO),LastWeekTonight,24,13-11-17,7:00 to 7:59,Monday,IN,5086221,137819,10468,18395
